recipient_id,recipient_name,category,subcategory,book_title,publisher,award_status,year,location,publication,show,company,restaurant_name,project
25530,Wei Zhu,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Pittsburgh, Pennsylvania",,,,Chengdu Gourmet,
25526,Michael Rafidi,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Washington, District of Columbia",,,,Albi,
25561,Amelia Dill,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"San Juan, Puerto Rico",,,,Vianda,
25562,Allison Richard,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"New Orleans, Louisiana",,,,High Hat Cafe,
25563,Jeremy Ford,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Miami Beach, Florida",,,,Stubborn Seed,
25564,Michael Nelson,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"New Orleans, Louisiana",,,,GW Fins,
25565,Clay Conley,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Palm Beach, Florida",,,,Buccan,
25539,Dan Ansotegui,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Boise, Idaho",,,,Ansots,
25540,Danny Mowatt,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Red Lodge, Montana",,,,PREROGATIvE Kitchen,
25541,David Wells,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Pray, Montana",,,,The Tasting Room at Chico Hot Springs Resort & Day Spa,
25566,Fernando Chang,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Miami, Florida",,,,Itamae,
25567,Francis Guzmán,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"San Juan, Puerto Rico",,,,Vianda,
25568,Henry Moso,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Orlando, Florida",,,,Kabooki Sushi,
25542,Kris Komori,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Boise, Idaho",,,,KIN,
25569,Hao Gong,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"New Orleans, Louisiana",,,,LUVI Restaurant,
25543,Luis Young,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Colorado Springs, Colorado",,,,Penrose Room,
25544,Logen Crew,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Midvale, Utah",,,,SLC Eatery,
25570,Alex Perry,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Ocean Springs, Mississippi",,,,Vestige,
25571,Michael Beltran,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Coconut Grove, Florida",,,,Ariete,
25572,Michael Pirolo,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Miami Beach, Florida",,,,Macchialina,
25546,Mike Blocher,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Salt Lake City, Utah",,,,Table X Restaurant,
25573,Matthew McClure,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Bentonville, Arkansas",,,,The Hive,
25574,Nando Chang,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Miami, Florida",,,,Itamae,
25547,Saibeen Acord,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Great Falls, Montana",,,,Saibeen's Kitchen,
25548,Nick Fahs,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Salt Lake City, Utah",,,,Table X Restaurant,
25575,Niven Patel,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Kendall, Florida",,,,Ghee Indian Kitchen,
25549,Paul Chamberlain,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Salt Lake City, Utah",,,,SLC Eatery,
25550,Chris Lockhart,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Red Lodge, Montana",,,,PREROGATIvE Kitchen,
25551,Paul Naugle,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Bozeman, Montana",,,,Izakaya Three Fish,
25576,Rafael Rios,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Bentonville, Arkansas",,,,Yeyo's,
25553,Suchada Johnson Mrs,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Teton Village, Wyoming",,,,Teton Thai,
25577,Valerie Chang,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Miami, Florida",,,,Itamae,
25578,Kumiko Omori,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Ocean Springs, Mississippi",,,,Vestige,
25552,Sal Alamilla,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Caldwell, Idaho",,,,Amano,
25584,Ben Jackson,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Biddeford, Maine",,,,Magnus on Water,
25585,Cassie Piuma,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Somerville, Massachusetts",,,,Sarma,
25586,Brian Lewis,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Westport, Connecticut",,,,The Cottage,
25587,John DaSilva,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Boston, Massachusetts",,,,Chickadee,
25588,Christian Kruse,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Essex Junction, Vermont",,,,Black Flannel Brewing Company,
25589,William Rietzel,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Watch Hill, Rhode Island",,,,COAST,
25590,Daniel Gursha,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Salem, Massachusetts",,,,Ledger,
25591,David Schrier,Restaurant & Chef,Best Chefs,,,Semifinalist,2022,"Easthampton, Massachusetts",,,,Daily Operation,
25623,Robynne Maii,Restaurant & Chef,Best Chefs,,,Winner,2022,"Honolulu, Hawaii",,,,Fête,
25424,Iliana de la Vega,Restaurant & Chef,Best Chefs,,,Winner,2022,"Austin, Texas",,,,El Naranjo,
25554,Adam Evans,Restaurant & Chef,Best Chefs,,,Winner,2022,"Birmingham, Alabama",,,,Automatic Seafood and Oysters,
25510,Cristina Martinez,Restaurant & Chef,Best Chefs,,,Winner,2022,"Philadelphia, Pennsylvania",,,,South Philly Barbacoa,
25818,Brandon Jew,Restaurant & Chef,Best Chefs,,,Winner,2022,"San Francisco, California",,,,Mister Jiu's,
25774,Dane Baldwin,Restaurant & Chef,Best Chefs,,,Winner,2022,"Milwaukee, Wisconsin",,,,The Diplomat,
25795,Erick Williams,Restaurant & Chef,Best Chefs,,,Winner,2022,"Chicago, Illinois",,,,Virtue Restaurant & Bar,
25840,Chintan Pandya,Restaurant & Chef,Best Chefs,,,Winner,2022,"New York, New York",,,,Dhamaka,
25746,Fernando Olea,Restaurant & Chef,Best Chefs,,,Winner,2022,"Santa Fe, New Mexico",,,,Sazón,
25492,Ricky Moore,Restaurant & Chef,Best Chefs,,,Winner,2022,"Durham, North Carolina",,,,SALTBOX Seafood Joint,
25532,Caroline Cassity Glover,Restaurant & Chef,Best Chefs,,,Winner,2022,"Aurora, Colorado",,,,Annette,
25580,Nisachon Morgan,Restaurant & Chef,Best Chefs,,,Winner,2022,"Randolph, Vermont",,,,Saap,
25866,Oyster Oyster,Restaurant & Chef,Best New Restaurant,,,Nominee,2022,"Washington, District of Columbia",,,,,
25867,Dhamaka,Restaurant & Chef,Best New Restaurant,,,Nominee,2022,"New York, New York",,,,,
25874,Ursula,Restaurant & Chef,Best New Restaurant,,,Nominee,2022,"Brooklyn, New York",,,,,
25879,Bacanora,Restaurant & Chef,Best New Restaurant,,,Nominee,2022,"Phoenix, Arizona",,,,,
25881,BARDA,Restaurant & Chef,Best New Restaurant,,,Nominee,2022,"Detroit, Michigan",,,,,
25884,Horn BBQ,Restaurant & Chef,Best New Restaurant,,,Nominee,2022,"Oakland, California",,,,,
25887,Leeward,Restaurant & Chef,Best New Restaurant,,,Nominee,2022,"Portland, Maine",,,,,
25893,Roots Southern Table,Restaurant & Chef,Best New Restaurant,,,Nominee,2022,"Farmers Branch, Texas",,,,,
25894,Kasama,Restaurant & Chef,Best New Restaurant,,,Nominee,2022,"Chicago, Illinois",,,,,
25895,Angry Egret Dinette,Restaurant & Chef,Best New Restaurant,,,Nominee,2022,"Los Angeles, California",,,,,
25872,Matia Kitchen,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Eastsound, Washington",,,,,
25885,Nani's Piri Piri Chicken,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Asheville, North Carolina",,,,,
25860,Laser Wolf,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Philadelphia, Pennsylvania",,,,,
25861,Matia Kitchen,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Eastsound, Washington",,,,,
25862,Gage & Tollner,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Brooklyn, New York",,,,,
25863,The Marble Table,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Billings, Montana",,,,,
25864,Fritai,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"New Orleans, Louisiana",,,,,
25865,Pier 6 Seafood & Oyster House,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"San Leon, Texas",,,,,
25868,Kimika,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"New York, New York",,,,,
25869,República,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Portland, Oregon",,,,,
25870,ABACÁ,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"San Francisco, California",,,,,
25871,Kimika,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"New York, New York",,,,,
25873,Zacatlán Restaurant,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Santa Fe, New Mexico",,,,,
25875,Kimika,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"New York, New York",,,,,
25876,Fritai,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"New Orleans, Louisiana",,,,,
25877,Lengua Madre,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"New Orleans, Louisiana",,,,,
25878,Fritai,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"New Orleans, Louisiana",,,,,
25900,NiHao,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,,,,,,
25880,Sooper Secret Izakaya,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Honolulu, Hawaii",,,,,
25882,Laser Wolf,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Philadelphia, Pennsylvania",,,,,
25883,Café Mamajuana,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Burlington, Vermont",,,,,
25886,Zitz Sum,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Coral Gables, Florida",,,,,
25888,Pier 6 Seafood & Oyster House,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Bacliff, Texas",,,,,
25889,Gage & Tollner,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Brooklyn, New York",,,,,
25890,Gage & Tollner,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Brooklyn, New York",,,,,
25891,MACHETE,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Greensboro, North Carolina",,,,,
25892,Matia Kitchen,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Eastsound, Washington",,,,,
25896,Union Hmong Kitchen,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Minneapolis, Minnesota",,,,,
25897,The Marble Table,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Billings, Montana",,,,,
25898,Casian Seafood,Restaurant & Chef,Best New Restaurant,,,Semifinalist,2022,"Lafayette, Colorado",,,,,
25899,Owamni,Restaurant & Chef,Best New Restaurant,,,Winner,2022,"Minneapolis, Minnesota",,,,,
26071,Angel Barreto,Restaurant & Chef,Emerging Chef of the Year,,,Nominee,2022,"Washington, District of Columbia",,,,Anju,
26073,Calvin Eng,Restaurant & Chef,Emerging Chef of the Year,,,Nominee,2022,"Brooklyn, New York",,,,Bonnie's,
26076,Cleophus James Hethington Jr,Restaurant & Chef,Emerging Chef of the Year,,,Nominee,2022,"Asheville, North Carolina",,,,Benne on Eagle,
26079,Afua Richardson,Restaurant & Chef,Emerging Chef of the Year,,,Nominee,2022,"New Orleans, Louisiana",,,,Dakar Nola,
26088,Crystal Wahpepah,Restaurant & Chef,Emerging Chef of the Year,,,Nominee,2022,"Oakland, California",,,,Wahpepah's Kitchen,
26080,Rochelle Daniel,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2022,"Flagstaff, Arizona",,,,Atria,
26070,Amanda Turner,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2022,"Austin, Texas",,,,Olamaie,
26072,Brian Hirata,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2022,"Hilo, Hawaii",,,,Na`au,
26074,Chris Viaud,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2022,"Milford, New Hampshire",,,,Greenleaf,
26077,David Yoshimura,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2022,"San Francisco, California",,,,Nisei,
26078,Donald Hawk,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2022,"Phoenix, Arizona",,,,Valentine,
26081,Casey Felton,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2022,"Hollywood, California",,,,Banh Oui,
26082,Carlo Gan,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2022,"Doraville, Georgia",,,,Kamayan ATL,
26083,Mia Orino,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2022,"Doraville, Georgia",,,,Kamayan ATL,
26084,"Manuel ""Manny"" Barella",Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2022,"Denver, Colorado",,,,Bellota,
26086,Shenarri Freeman,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2022,"Brooklyn, New York",,,,Cadence,
26087,Thuy Pham,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2022,"Portland, Oregon",,,,Mama ?út,
26089,Amanda Shulman,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2022,"Philadelphia, Pennsylvania",,,,Her Place Supper Club,
26069,Ben Grupe,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2022,"St. Louis, Missouri",,,,Tempus,
26075,Kristi Brown-Wokoma,Restaurant & Chef,Emerging Chef of the Year,,,Semifinalist,2022,"Seattle, Washington",,,,Communion,
26085,Edgar Rico,Restaurant & Chef,Emerging Chef of the Year,,,Winner,2022,"Austin, Texas",,,,Nixta Taqueria,
26001,grace young,Restaurant & Chef,Humanitarian of the Year,,,Winner,2022,,,,,,
26002,Martin Yan,Restaurant & Chef,Lifetime Achievement,,,Winner,2022,,,,,,
25902,Atsuko Fujimoto,Restaurant & Chef,Outstanding Baker,,,Nominee,2022,"Portland, Maine",,,,Norimoto Bakery,
25924,Caroline Schweitzer,Restaurant & Chef,Outstanding Baker,,,Nominee,2022,"Bozeman, Montana",,,,Wild Crumb,
25925,Zak Stern,Restaurant & Chef,Outstanding Baker,,,Nominee,2022,"Miami, Florida",,,,Zak The Baker,
25929,Maya-Camille Broussard,Restaurant & Chef,Outstanding Baker,,,Nominee,2022,"Chicago, Illinois",,,,Justice of the Pies,
25923,Lauren Heemstra,Restaurant & Chef,Outstanding Baker,,,Nominee,2022,"Bozeman, Montana",,,,Wild Crumb,
25901,Aaron Hall,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"Mount Vernon, Iowa",,,,The Local Crumb,
25906,Anis Rahman,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"Orlando, Florida",,,,Sister Honey's,
25926,Caroline Geragosian,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"Pasadena, California",,,,Old Sasson Bakery,
25927,Sunshine Spice Bakery & Cafe,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"Boise, Idaho",,,,Sunshine Spice Bakery & Cafe,
25928,Khatera Shams,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"Boise, Idaho",,,,Sunshine Spice Bakery & Cafe,
25911,Nobutoshi Mizushima,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"Albuquerque, New Mexico",,,,Ihatov Bread and Coffee,
25913,Louis Volle,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"New York, New York",,,,Lodi,
25917,Marissa Gencarelli,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"Kansas City, Missouri",,,,Yoli Tortilleria,
25904,Clement Hsu,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"San Francisco, California",,,,Breadbelly,
25905,David Cáceres,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"San Antonio, Texas",,,,La Panadería,
25907,Rhonda Saltzman,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"Philadelphia, Pennsylvania",,,,Second Daughter Baking Co.,
25908,Mercedes Brooks,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"Philadelphia, Pennsylvania",,,,Second Daughter Baking Co.,
25909,Hovsep Geragosian,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"Pasadena, California",,,,Old Sasson Bakery,
25910,Hovsep Geragosian,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"Pasadena, California",,,,Old Sasson Bakery,
25912,Brianna Short Ms.,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"Richardson, Texas",,,,La Casita Bakeshop,
25914,James Wong,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"San Francisco, California",,,,Breadbelly,
25915,Katherine Campecino-Wong,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"San Francisco, California",,,,Breadbelly,
25916,Marissa Gencarelli,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"Kansas City, Missouri",,,,Yoli Tortilleria,
25918,Mike Hirao,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"Honolulu, Hawaii",,,,Nisshodo Candy Store,
25919,Elaine Townsend,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"Cincinnati, Ohio",,,,Café Mochiko,
25920,Susannah Gebhart,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"Asheville, North Carolina",,,,Old World Levain (OWL) Bakery,
25921,Pamela Vuong,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"Seattle, Washington",,,,The Flour Box,
25922,Yuko Kawashimo,Restaurant & Chef,Outstanding Baker,,,Semifinalist,2022,"Albuquerque, New Mexico",,,,Ihatov Bread and Coffee,
25903,Don Guerra,Restaurant & Chef,Outstanding Baker,,,Winner,2022,"Tucson, Arizona",,,,Barrio Bread,
25932,Nobody's Darling,Restaurant & Chef,Outstanding Bar Program,,,Nominee,2022,"Chicago, Illinois",,,,,
25936,barmini by José Andrés,Restaurant & Chef,Outstanding Bar Program,,,Nominee,2022,"Hyattsville, Maryland",,,,,
25942,barmini by José Andrés,Restaurant & Chef,Outstanding Bar Program,,,Nominee,2022,"Arlington, Virginia",,,,,
25943,Attaboy,Restaurant & Chef,Outstanding Bar Program,,,Nominee,2022,"Nashville, Tennessee",,,,,
25944,Nobody's Darling,Restaurant & Chef,Outstanding Bar Program,,,Nominee,2022,"Chicago, Illinois",,,,,
25945,Attaboy,Restaurant & Chef,Outstanding Bar Program,,,Nominee,2022,"Nashville, Tennessee",,,,,
25953,Attaboy,Restaurant & Chef,Outstanding Bar Program,,,Nominee,2022,"Nashville, Tennessee",,,,,
25956,Alley Twenty Six,Restaurant & Chef,Outstanding Bar Program,,,Nominee,2022,"Durham, North Carolina",,,,,
25930,Valkyrie,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"Tulsa, Oklahoma",,,,,
25949,Avenue Pub,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"New Orleans, Louisiana",,,,,
25933,La Factoría,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"San Juan, Puerto Rico",,,,,
25934,Friends and Family,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"Oakland, California",,,,,
25935,La Factoría,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"San Juan, Puerto Rico",,,,,
25937,Genever,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"Los Angeles, California",,,,,
25938,Goodkind,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"Milwaukee, Wisconsin",,,,,
25939,Café La Trova,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"Miami, Florida",,,,,
25940,Café La Trova,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"Miami, Florida",,,,,
25941,Bar Leather Apron,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"Honolulu, Hawaii",,,,,
25946,Water Witch,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"Salt Lake City, Utah",,,,,
25947,Water Witch,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"Salt Lake City, Utah",,,,,
25948,Shelby,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"Detroit, Michigan",,,,,
25950,The Jewel Box,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"Portland, Maine",,,,,
25952,Llama San,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"New York, New York",,,,,
25954,Chapel Tavern,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"Reno, Nevada",,,,,
25955,Las Almas Rotas,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"Dallas, Texas",,,,,
25957,Vicia,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"St. Louis, Missouri",,,,,
25951,Bar Leather Apron,Restaurant & Chef,Outstanding Bar Program,,,Semifinalist,2022,"Honolulu, Hawaii",,,,,
25931,Julep,Restaurant & Chef,Outstanding Bar Program,,,Winner,2022,"Houston, Texas",,,,,
25977,Rachel Yang,Restaurant & Chef,Outstanding Chef,,,Nominee,2022,"Seattle, Washington",,,,Joule,
25969,Peter Chang,Restaurant & Chef,Outstanding Chef,,,Nominee,2022,"Arlington, Virginia",,,,Peter Chang,
25970,Jason Vincent,Restaurant & Chef,Outstanding Chef,,,Nominee,2022,"Chicago, Illinois",,,,Giant,
25978,Reem Assil,Restaurant & Chef,Outstanding Chef,,,Nominee,2022,"San Francisco, California",,,,Reem's,
25980,Seif Chirchi,Restaurant & Chef,Outstanding Chef,,,Nominee,2022,"Seattle, Washington",,,,Joule,
25972,Josh Niernberg,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2022,"Grand Junction, Colorado",,,,Bin 707 Foodbar,
25958,Austin Covert,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2022,"Fargo, North Dakota",,,,Rosewild,
25964,cynthia Wolf,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2022,"Baltimore, Maryland",,,,Charleston,
25960,Andrew Black,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2022,"Oklahoma City, Oklahoma",,,,Grey Sweater,
25961,Angie Rito,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2022,"New York, New York",,,,Don Angie,
25962,Carole Iida-Nakayama,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2022,"Los Angeles, California",,,,n/naka,
25963,Christopher Gross,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2022,"Phoenix, Arizona",,,,Christopher's,
25965,Keiji Nakazawa,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2022,"Honolulu, Hawaii",,,,Sushi Sho,
25966,Douglass Williams,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2022,"Boston, Massachusetts",,,,MIDA,
25967,Eder Montero,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2022,"Brooklyn, New York",,,,La Vara,
25968,Emiliano Marentes,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2022,"El Paso, Texas",,,,ELEMI,
25959,Alex Raij,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2022,"Brooklyn, New York",,,,La Vara,
25971,Ji Hye Kim,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2022,"Ann Arbor, Michigan",,,,Miss Kim,
25973,Kyle Knall,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2022,"Milwaukee, Wisconsin",,,,Birch,
25975,Michael Schwartz,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2022,"Miami, Florida",,,,Michael's Genuine Food & Drink,
25976,Niki Nakayama,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2022,"Los Angeles, California",,,,n/naka,
25979,Scott Tacinelli,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2022,"New York, New York",,,,Don Angie,
25981,Stephen M Jones,Restaurant & Chef,Outstanding Chef,,,Semifinalist,2022,"Phoenix, Arizona",,,,The Larder + The Delta,
25974,Mashama Bailey,Restaurant & Chef,Outstanding Chef,,,Winner,2022,"Savannah, Georgia",,,,The Grey,
